RT60 data saved by REW V5.20.4
Source: C:\Users\maxia\OneDrive\Desktop\Tesis\blind-estimation-of-acoustics-parameters\Validación del cálculo de los descriptores\RIRs\Yx12y06_2.0s.wav
Dated: 16/09/2022 17:25:31
Measurement: Yx12y06_2.0s
Sweep level: -12,0 dBFS
Response measured over: 0,4 to 24.000,0 Hz
Peak value: 1.0922701 at index 19358
Response length: 131072 samples
Sample interval: 2.0833333333333333E-5 seconds
Start time: -0.40329166666666666 seconds

Format is freq (Hz), BW (octaves), EDT (s), r, T20 (s), r, T30 (s), r, Topt (s), r, ToptStart (dB), ToptEnd (dB), T60M (s), reverse/forward/zero phase filtered, C50 (dB), C80 (dB), D50 (%), TS (s)

One-third octave filtered data
50	1/3	0.640	-0.917	0.334	-0.945	0.497	-0.964	0.196	-0.994	-5.000	-21.000	0.000	Forward	11.78	22.08	93.8	0.066
63	1/3	0.513	-0.916	2.077	-0.973	2.684	-0.982	2.460	-0.995	-15.000	-25.000	0.000	Forward	12.57	12.83	94.8	0.064
80	1/3	2.472	-0.961	2.363	-0.983	2.335	-0.994	2.365	-0.996	-5.000	-42.000	0.000	Forward	-4.19	-1.61	27.6	0.181
100	1/3	2.705	-0.912	2.759	-0.981	2.765	-0.994	2.759	-0.994	-5.000	-39.000	0.000	Forward	-3.53	4.34	30.7	0.152
125	1/3	2.540	-0.996	2.428	-0.988	2.579	-0.995	2.488	-0.995	-5.000	-32.000	0.000	Forward	-4.20	-0.74	27.5	0.182
160	1/3	3.035	-0.990	2.633	-0.994	2.530	-0.995	2.586	-0.996	-5.000	-32.000	0.000	Forward	-8.19	-4.08	13.2	0.238
200	1/3	3.196	-0.990	2.324	-0.997	2.306	-0.998	2.272	-0.998	-5.000	-38.000	0.000	Forward	-4.88	-2.73	24.5	0.211
250	1/3	2.076	-0.994	2.436	-0.999	2.473	-0.999	2.489	-0.999	-5.000	-34.000	0.000	Forward	-6.64	-3.13	17.8	0.187
315	1/3	1.994	-0.991	2.534	-0.995	2.314	-0.996	2.171	-0.998	-5.000	-50.000	0.000	Forward	-6.88	-3.08	17.0	0.183
400	1/3	2.802	-0.984	2.559	-0.993	2.405	-0.997	2.394	-0.998	-5.000	-45.000	0.000	Forward	-1.12	0.54	43.6	0.150
500	1/3	2.699	-0.987	2.540	-0.999	2.440	-0.999	2.439	-0.999	-5.000	-46.000	0.000	Forward	0.89	1.78	55.1	0.118
630	1/3	2.762	-0.993	2.467	-0.998	2.439	-0.999	2.429	-0.999	-5.000	-37.000	0.000	Forward	-2.17	-0.92	37.8	0.163
800	1/3	2.630	-0.994	2.407	-0.998	2.514	-0.999	2.538	-0.999	-5.000	-44.000	0.000	Forward	-5.41	-2.63	22.3	0.200
1000	1/3	2.904	-0.996	2.415	-0.998	2.453	-0.999	2.480	-1.000	-5.000	-45.000	0.000	Forward	-0.58	0.85	46.6	0.143
1250	1/3	2.751	-0.995	2.478	-0.999	2.449	-1.000	2.446	-1.000	-5.000	-42.000	0.000	Forward	-4.99	-2.70	24.1	0.176
1600	1/3	2.385	-0.996	2.438	-1.000	2.479	-1.000	2.483	-1.000	-5.000	-45.000	0.000	Forward	-1.29	0.06	42.6	0.133
2000	1/3	2.457	-0.994	2.420	-1.000	2.419	-1.000	2.426	-1.000	-5.000	-45.000	0.000	Forward	-1.86	0.60	39.5	0.136
2500	1/3	2.351	-0.997	2.277	-1.000	2.287	-1.000	2.273	-1.000	-5.000	-43.000	0.000	Forward	-3.50	-1.43	30.9	0.154
3150	1/3	2.114	-0.999	2.096	-1.000	2.147	-1.000	2.158	-1.000	-5.000	-51.000	0.000	Forward	-3.72	-1.18	29.8	0.147
4000	1/3	1.996	-0.999	2.007	-0.999	2.003	-1.000	2.002	-1.000	-5.000	-51.000	0.000	Forward	-2.21	0.07	37.6	0.129
5000	1/3	1.663	-0.992	1.791	-0.999	1.815	-1.000	1.790	-1.000	-5.000	-49.000	0.000	Forward	2.07	3.40	61.7	0.077
6300	1/3	1.273	-0.996	1.438	-1.000	1.400	-1.000	1.421	-1.000	-5.000	-51.000	0.000	Forward	0.41	2.81	52.4	0.076
8000	1/3	1.173	-0.997	1.236	-1.000	1.243	-1.000	1.248	-1.000	-5.000	-50.000	0.000	Forward	0.63	3.12	53.6	0.076
10000	1/3	1.190	-0.997	1.318	-1.000	1.322	-1.000	1.322	-1.000	-5.000	-35.000	0.000	Forward	2.19	2.91	62.4	0.077

